URL de la canción,Título de la canción,Título del álbum,Nombres del artista
https://music.youtube.com/watch?v=IKUkKUIdnHk,Menos Tu Vientre,,
https://music.youtube.com/watch?v=3fQZZqBNLwU,Ravel: Menuet antique,,
https://music.youtube.com/watch?v=rF2mJniRwCA,Mephisto - Waltz No.1,,
https://music.youtube.com/watch?v=rKeATtI7Ths,Merce,,
https://music.youtube.com/watch?v=raRLm-tk61k,Mesié Julian (Remastered),,
https://music.youtube.com/watch?v=P8ocpTVJYrU,Messie Julian,,
https://music.youtube.com/watch?v=fWEc6c3OFZQ,Mezclalina (Remasterizado),,
https://music.youtube.com/watch?v=rBUfkwdr-lw,Mi Niñez,,
https://music.youtube.com/watch?v=1tvJBp80bpg,Midnight Maneuvers,,
https://music.youtube.com/watch?v=ODvGL-4xqMs,Military Dancing Drill,,
https://music.youtube.com/watch?v=9SOP0ObVhpA,"Minacciosamente Lontano (From ""The Hellbenders - I Crudeli"")",,
https://music.youtube.com/watch?v=wkAnau-XU80,Miroirs: III. Une barque sur l'océan,,
https://music.youtube.com/watch?v=RSj6zLDW548,Mis Harapos,,
https://music.youtube.com/watch?v=7vT1O2sA36Q,Miserere,,
https://music.youtube.com/watch?v=Zz1Ui9bVJ9c,Miseria y Traición,,
https://music.youtube.com/watch?v=Y-kOqhGWu5Y,Misery's Introduction,,
https://music.youtube.com/watch?v=xeUe7Uf0-OM,Moanin',,
https://music.youtube.com/watch?v=rtRLjf0IdSE,Modern Girl,,
https://music.youtube.com/watch?v=vjYysSC_BSU,"Mon rêve, Op. 151: Mon reve, Waltz, Op. 151",,
https://music.youtube.com/watch?v=D0vds3RMP5c,Monasterio Santa Clara (Remastered),,
https://music.youtube.com/watch?v=hApXl_Qsjm4,Monasterio Santa Clara,,
https://music.youtube.com/watch?v=yMZLaEaiwSs,"Monbar, Op. 30, ""The Filibusters"": Overture",,
https://music.youtube.com/watch?v=z9CfWuUIhvk,Money Jungle (Remastered),,
https://music.youtube.com/watch?v=iqxoiFvAaHk,Money Money,,
https://music.youtube.com/watch?v=bZyVBVFnrm4,Mood Indigo,,
https://music.youtube.com/watch?v=Go8gVV8hNHc,Moon,,
https://music.youtube.com/watch?v=5eOaiAH9TjE,More Sekele Movement (Papa Ni Mama),,
https://music.youtube.com/watch?v=_O0FkteUoeY,Morning Ride,,
https://music.youtube.com/watch?v=N2EI4plPcxo,Morning Sun,,
https://music.youtube.com/watch?v=z0zsl7oC-R0,Mosaico Cubano N.1,,
https://music.youtube.com/watch?v=hb7LTU_Z4Vo,"Mozart: Le nozze di Figaro, K. 492 - Overture",,
https://music.youtube.com/watch?v=o7wH5PJbPHg,"Mozart: Le nozze di Figaro, K. 492, Act I - Recit. Ah, son perduto!",,
https://music.youtube.com/watch?v=YCaimKcRz6Q,"Mozart: Le nozze di Figaro, K. 492, Act I - Recit. Basilio, in traccia tosto",,
https://music.youtube.com/watch?v=R2YzYOn4aWE,"Mozart: Le nozze di Figaro, K. 492, Act I - No. 1, Duet. Cinque, dieci, venti",,
https://music.youtube.com/watch?v=Um8lgKkWReo,"Mozart: Le nozze di Figaro, K. 492, Act I - No. 7, Trio. Cosa sento! tosto andate",,
https://music.youtube.com/watch?v=WsyhzAjq0FY,"Mozart: Le nozze di Figaro, K. 492, Act I - Recit. Cosa stai misurando",,
https://music.youtube.com/watch?v=6ogq35UYtns,"Mozart: Le nozze di Figaro, K. 492, Act I - Recit. Ed aspettaste il giorno fissato",,
https://music.youtube.com/watch?v=Vappn3Srlws,"Mozart: Le nozze di Figaro, K. 492, Act I - Recit. Evviva!",,
https://music.youtube.com/watch?v=hzLT66GR_Uk,"Mozart: Le nozze di Figaro, K. 492, Act I - No. 4, La vendetta, oh, la vendetta!",,
https://music.youtube.com/watch?v=SMsnOO97Zo8,"Mozart: Le nozze di Figaro, K. 492, Act I - No. 10, Non più andrai",,
https://music.youtube.com/watch?v=d3cXm8_qvVM,"Mozart: Le nozze di Figaro, K. 492, Act I - No. 6, Non so più cosa son, cosa faccio",,
https://music.youtube.com/watch?v=3JY8hEolIls,"Mozart: Le nozze di Figaro, K. 492, Act I - Recit. Or bene, ascolta, e taci",,
https://music.youtube.com/watch?v=AgGTmMZSh28,"Mozart: Le nozze di Figaro, K. 492, Act I - No. 2, Duet. Se a caso madama la notte ti chiama",,
https://music.youtube.com/watch?v=UlwTsxSGITw,"Mozart: Le nozze di Figaro, K. 492, Act I - No. 3, Se vuol ballare, signor Contino",,
https://music.youtube.com/watch?v=xMMJaAYfiP4,"Mozart: Le nozze di Figaro, K. 492, Act I - Recit. Tutto ancor no ho perso",,
https://music.youtube.com/watch?v=bCzRLAvN9hQ,"Mozart: Le nozze di Figaro, K. 492, Act I - No. 5, Duet. Via resti servita",,
https://music.youtube.com/watch?v=pIt9Sq5Ct_o,"Mozart: Le nozze di Figaro, K. 492, Act I - Recit. Bravo, signor padrone",,
https://music.youtube.com/watch?v=vhI1aCAUGZM,"Mozart: Le nozze di Figaro, K. 492, Act I - Recit. Cos'è questa commedia?",,
https://music.youtube.com/watch?v=3Fcs1qe2HR0,"Mozart: Le nozze di Figaro, K. 492, Act I - No. 8, Chorus. Giovani liete, fiori spargete",,
https://music.youtube.com/watch?v=V4jioIqA4Zg,"Mozart: Le nozze di Figaro, K. 492, Act I - No. 9, Chorus. Giovani liete, fiori spargete",,
https://music.youtube.com/watch?v=cSypNoTbvVQ,"Mozart: Le nozze di Figaro, K. 492, Act I - Recit. Va' là, vecchia pedante",,
https://music.youtube.com/watch?v=EZkUZulBdMg,"Mozart: Le nozze di Figaro, K. 492, Act II - No. 16, Finale: f. Ah signor, signor - Cos’è stato?",,
https://music.youtube.com/watch?v=z9Y1C8fWqA4,"Mozart: Le nozze di Figaro, K. 492, Act II - No. 15, Duet. Aprite presto aprite",,
https://music.youtube.com/watch?v=S4tz_TkpTjY,"Mozart: Le nozze di Figaro, K. 492, Act II - Recit. Bravo! che bella voce!",,
https://music.youtube.com/watch?v=VDVBPdRoTR8,"Mozart: Le nozze di Figaro, K. 492, Act II - Recit. Che novità!",,
https://music.youtube.com/watch?v=YLnoGZW6eb4,"Mozart: Le nozze di Figaro, K. 492, Act II - Recit. Dunque voi non aprite?",,
https://music.youtube.com/watch?v=NzEBik9bNg8,"Mozart: Le nozze di Figaro, K. 492, Act II - No. 16, Finale: a. Esci omai garzon malnato",,
https://music.youtube.com/watch?v=-GvkVqrrKP8,"Mozart: Le nozze di Figaro, K. 492, Act II - No. 11, Porgi amor",,
https://music.youtube.com/watch?v=hD-p6I4FU4Q,"Mozart: Le nozze di Figaro, K. 492, Act II - Recit. Quante buffonerie!",,
https://music.youtube.com/watch?v=EPWNF5bnwAM,"Mozart: Le nozze di Figaro, K. 492, Act II - No. 14, Trio. Susanna or via sortite",,
https://music.youtube.com/watch?v=UXhGzvtIuVM,"Mozart: Le nozze di Figaro, K. 492, Act II - Recit. Tutto è come il lasciai",,
https://music.youtube.com/watch?v=iiDPr9L-3Ss,"Mozart: Le nozze di Figaro, K. 492, Act II - No. 13, Venite inginocchiatevi",,
https://music.youtube.com/watch?v=THVroPbkka4,"Mozart: Le nozze di Figaro, K. 492, Act II - No. 12, Voi che sapete",,
https://music.youtube.com/watch?v=_ZLff1QOBbo,"Mozart: Le nozze di Figaro, K. 492, Act II - No. 16, Finale: h-i. Voi signor, che giusto siete",,
https://music.youtube.com/watch?v=N4LeGH0zeJM,"Mozart: Le nozze di Figaro, K. 492, Act II - No. 16, Finale: e. Conoscete, signor Figaro",,
https://music.youtube.com/watch?v=MncpmEyZBkI,"Mozart: Le nozze di Figaro, K. 492, Act II - Recit. Oh guarda il demonietto!",,
https://music.youtube.com/watch?v=7PLXl3-KwsA,"Mozart: Le nozze di Figaro, K. 492, Act II - Recit. Quanto duolmi, Susanna",,
https://music.youtube.com/watch?v=oBRkErFXJnw,"Mozart: Le nozze di Figaro, K. 492, Act II - No. 16, Finale: b. Signore, cos'è quel stupore?",,
https://music.youtube.com/watch?v=AxIXpBU488E,"Mozart: Le nozze di Figaro, K. 492, Act II - No. 16, Finale: d. Signori di fuori son già i...",,
https://music.youtube.com/watch?v=nbnlRElWkic,"Mozart: Le nozze di Figaro, K. 492, Act II - No. 16, Finale: c. Susanna, son morta",,
https://music.youtube.com/watch?v=NcLGN_cnqHs,"Mozart: Le nozze di Figaro, K. 492, Act II - Recit. Vieni, cara Susanna",,
https://music.youtube.com/watch?v=Qj8pJRnO3uE,"Mozart: Le nozze di Figaro, K. 492, Act II - No. 16, Finale: g. Vostre dunque saran queste carte",,
https://music.youtube.com/watch?v=RXEt_yyxhd0,"Mozart: Le nozze di Figaro, K. 492, Act III - Recit. Andiam, andiam, bel paggio",,
https://music.youtube.com/watch?v=FdcEBjPwDlg,"Mozart: Le nozze di Figaro, K. 492, Act III - Recit. Che imbarazzo è mai questo - Via, fatti core",,
https://music.youtube.com/watch?v=2oFoDxv05uE,"Mozart: Le nozze di Figaro, K. 492, Act III - No. 21, Sull' aria... Che soave zeffiretto...",,
https://music.youtube.com/watch?v=tDJOa2rAhgg,"Mozart: Le nozze di Figaro, K. 492, Act III - No. 17, Duet. Crudel! perchè finora",,
https://music.youtube.com/watch?v=tMS2PPK8INM,"Mozart: Le nozze di Figaro, K. 492, Act III - No. 20b, Dove sono i bei momenti",,
https://music.youtube.com/watch?v=CYpDl-8vS1U,"Mozart: Le nozze di Figaro, K. 492, Act III - Recit. E decisa la lite",,
https://music.youtube.com/watch?v=S-_iAJ8zoME,"Mozart: Le nozze di Figaro, K. 492, Act III - Recit. E perché fosti meco",,
https://music.youtube.com/watch?v=Fa68Ff8564A,"Mozart: Le nozze di Figaro, K. 492, Act III - No. 20a, E Susanna non vien!",,
https://music.youtube.com/watch?v=jCJ5MT2C7XU,"Mozart: Le nozze di Figaro, K. 492, Act III - No. 23, Finale: a-b. Ecco la marcia, andiamo - La...",,
https://music.youtube.com/watch?v=UoyDGw_Jzy8,"Mozart: Le nozze di Figaro, K. 492, Act III - Recit. Eccovi, o caro amico",,
https://music.youtube.com/watch?v=l0HYuW8JIT4,"Mozart: Le nozze di Figaro, K. 492, Act III - Recit. Hai già vinta la causa!",,
https://music.youtube.com/watch?v=3w_PPGNxaKw,"Mozart: Le nozze di Figaro, K. 492, Act III - Recit. Io vi dico, signor - Cosa mi narri",,
https://music.youtube.com/watch?v=RuiW5t5T_ak,"Mozart: Le nozze di Figaro, K. 492, Act III - Recit. Piegato è il foglio",,
https://music.youtube.com/watch?v=fw4ZrrffiU0,"Mozart: Le nozze di Figaro, K. 492, Act III - Recit. Queste sono, madama - Eh cospettaccio! -...",,
https://music.youtube.com/watch?v=MUvaSBqZ0LY,"Mozart: Le nozze di Figaro, K. 492, Act III - No. 22, Chorus. Ricevete, o padroncina",,
https://music.youtube.com/watch?v=RSilkgtOQMo,"Mozart: Le nozze di Figaro, K. 492, Act III - No. 19, Sextet. Riconosci in questo amplesso",,
https://music.youtube.com/watch?v=-mJhRPypwfs,"Mozart: Le nozze di Figaro, K. 492, Act III - No. 18, Vedrò mentr'io sospiro",,
https://music.youtube.com/watch?v=qX7SN1LEYK8,"Mozart: Le nozze di Figaro, K. 492, Act III - No. 23, Finale: c. Amanti costanti seguaci d'onor",,
https://music.youtube.com/watch?v=REdjxuX2aqM,"Mozart: Le nozze di Figaro, K. 492, Act III - No. 23, Finale: e. Andate amici!",,
https://music.youtube.com/watch?v=Fmqc8Gn0LjI,"Mozart: Le nozze di Figaro, K. 492, Act III - No. 23, Finale: d. Eh già solita usanza",,
https://music.youtube.com/watch?v=EnCtaZM2Rj0,"Mozart: Le nozze di Figaro, K. 492, Act IV - No. 27, Aprite un po' quegl' occhi",,
https://music.youtube.com/watch?v=ZDJqsb_biag,"Mozart: Le nozze di Figaro, K. 492, Act IV - Recit. Barbarina, cos'hai? - Madre... Figlio -...",,
https://music.youtube.com/watch?v=rWed1xGlfWU,"Mozart: Le nozze di Figaro, K. 492, Act IV - No. 28b, Deh vieni, non tardar",,
https://music.youtube.com/watch?v=zceAC2TzRaw,"Mozart: Le nozze di Figaro, K. 492, Act IV - No. 29, Finale: e-g. Gente, gente, all'armi......",,
https://music.youtube.com/watch?v=FjHJWSzAGkw,"Mozart: Le nozze di Figaro, K. 492, Act IV - No. 28a, Giunse alfin il momento",,
https://music.youtube.com/watch?v=UfOfO3-sfMY,"Mozart: Le nozze di Figaro, K. 492, Act IV - No. 25, Il capro e la capretta",,
https://music.youtube.com/watch?v=cUHokMDm-3Q,"Mozart: Le nozze di Figaro, K. 492, Act IV - No. 26, In quegli anni in cui val poco",,
https://music.youtube.com/watch?v=ofeQjcz3hGU,"Mozart: Le nozze di Figaro, K. 492, Act IV - No. 24, L'ho perduta, me meschina",,
https://music.youtube.com/watch?v=ejndYcwU3oA,"Mozart: Le nozze di Figaro, K. 492, Act IV - Recit. Nel padiglione a manca - E Barbarina.. chi...",,
https://music.youtube.com/watch?v=XSTyNQdmMPQ,"Mozart: Le nozze di Figaro, K. 492, Act IV - Recit. Perfida! e in quella forma meco mentia?",,
https://music.youtube.com/watch?v=ORDGN2nWDmo,"Mozart: Le nozze di Figaro, K. 492, Act IV - No. 29, Finale: a. Pian pianin le andrò più presso",,
https://music.youtube.com/watch?v=XfHva245NMY,"Mozart: Le nozze di Figaro, K. 492, Act IV - Recit. Signora, ella mi disse",,
https://music.youtube.com/watch?v=QHmqrhIbczI,"Mozart: Le nozze di Figaro, K. 492, Act IV - Recit. Tutto è disposto",,
https://music.youtube.com/watch?v=pYZuQkKLG5I,"Mozart: Le nozze di Figaro, K. 492, Act IV - No. 29, Finale: b. Ecco qui la mia Susanna",,
https://music.youtube.com/watch?v=zpvoaeJtR0A,"Mozart: Le nozze di Figaro, K. 492, Act IV - Recit. Oh Susanna, Susanna, quanta pena mi costi!",,
https://music.youtube.com/watch?v=6xh5BI-2Ew0,"Mozart: Le nozze di Figaro, K. 492, Act IV - No. 29, Finale: d. Pace, pace, mio dolce tesoro",,
https://music.youtube.com/watch?v=4RoT34pOCq0,"Mozart: Le nozze di Figaro, K. 492, Act IV - No. 29, Finale: c. Tutto è tranquillo e placido",,
https://music.youtube.com/watch?v=KInLwx_fNOc,"Mozart: Le nozze di Figaro, K. 492, Appendix - Al desio di chi t'adora, K. 577 (Replacement...",,
https://music.youtube.com/watch?v=ckndQQFT9ZA,"Mozart: Le nozze di Figaro, K. 492, Appendix - Un moto di gioia, K. 579 (Replacement Aria,...",,
https://music.youtube.com/watch?v=d_wG_ViHLjs,Mr Blue,,
https://music.youtube.com/watch?v=zHBD6DJzUq4,Mr Chin,,
https://music.youtube.com/watch?v=_o2-kkTNynw,Mundialistas,,
https://music.youtube.com/watch?v=sFBcEz3_Zho,Murderer,,
https://music.youtube.com/watch?v=v5oAjAFDwQw,My Cousin In Milwaukee,,
https://music.youtube.com/watch?v=3MO7d07atGY,My Happy Dream,,
https://music.youtube.com/watch?v=97suGqO4CfI,My Heart Stood Still,,
https://music.youtube.com/watch?v=yFSUFVfKVlE,My Last Affair,,
https://music.youtube.com/watch?v=5_VDZelDzbU,"My Name is Nobody (From ""My Name is Nobody"")",,
https://music.youtube.com/watch?v=Jhwhtq0HRu8,My One and Only,,
https://music.youtube.com/watch?v=3QVngugGvuI,My One And Only,,
https://music.youtube.com/watch?v=bILodnEK2rg,My Retaliation,,
https://music.youtube.com/watch?v=MCboa1JYLOs,My Secret Beach,,
https://music.youtube.com/watch?v=66pYt2vFyAQ,My Secret Muse,,
https://music.youtube.com/watch?v=SzteEyQJb1o,My Time,,
https://music.youtube.com/watch?v=q3ez3_05AtQ,Na Man Pass Man (Na Iron De Cut Iron),,
https://music.youtube.com/watch?v=9Ct9qVGKdOQ,Na Real Sekele Fo'Ya,,
https://music.youtube.com/watch?v=8Zr-uFf3MnE,Nah Go Married,,
https://music.youtube.com/watch?v=T2bfgetQois,Nanas de la Cebolla,,
https://music.youtube.com/watch?v=WsUOMwGOlXM,Natty Sat Upon The Rock,,
https://music.youtube.com/watch?v=d414nPNQJkE,Naufrage en Adriatique,,
https://music.youtube.com/watch?v=8fwMUzje4HA,Needle in a Haystack,,
https://music.youtube.com/watch?v=qeRsvW03uAA,Nelson: Savannah River Holiday,,
https://music.youtube.com/watch?v=0Sy-cn1i6GU,"Never Gonna Dance (From ""Swing Time"")",,
https://music.youtube.com/watch?v=OG5txG6k1kE,Never... Again,,
https://music.youtube.com/watch?v=efGo03MmqBo,New York Blues,,
https://music.youtube.com/watch?v=kPhlEx-xGAc,Ni quiero que me odies,,
https://music.youtube.com/watch?v=27Afydc3JIg,Nica's Tempo,,
https://music.youtube.com/watch?v=K5k9EiEnQ_A,Nice Work if You Can Get It,,
https://music.youtube.com/watch?v=RoQRKB170xU,Nice Work If You Can Get It,,
https://music.youtube.com/watch?v=owQxTk9IIQg,Nice Work If You Can Get It (Mono Mix),,
https://music.youtube.com/watch?v=sm6cO-FU7_E,Nights,,
https://music.youtube.com/watch?v=o3CqVgv_PFs,"Nikotina. Ballet-pantomime in 7 Scenes after a Story by Svatopluk Čech, Op. 59",,
https://music.youtube.com/watch?v=9DHNcHIKkKI,No Dejes que te Olvide,,
https://music.youtube.com/watch?v=F-yoGf8xW3s,No Fuss No Fight,,
https://music.youtube.com/watch?v=BFkgxJB_Paw,No Hago Otra Cosa Que Pensar en Ti,,
https://music.youtube.com/watch?v=WUwf9GgHFnI,No Hay Tregua,,
https://music.youtube.com/watch?v=MpEgAElwlDo,No Me Arrepiento,,
https://music.youtube.com/watch?v=39CK9rOT2QA,No Me Platiques (Remastered),,
https://music.youtube.com/watch?v=iQnXBgNzwNE,No Puedo Ser Feliz (Remastered),,
https://music.youtube.com/watch?v=-Dnef6MDYQk,No siento,,
https://music.youtube.com/watch?v=2-3Js6Xn_cs,"No Strings (From ""Top Hat"")",,
https://music.youtube.com/watch?v=DKDO8K6peNc,No Te Fíes,,
https://music.youtube.com/watch?v=LbkxDSVNXRU,"Paganini: 24 Caprices for Violin, Op. 1 - No. 1 in E",,
https://music.youtube.com/watch?v=FnS2isIM7Y0,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 1 in E Major",,
https://music.youtube.com/watch?v=EQwNb7qz2hw,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 10 in G Minor",,
https://music.youtube.com/watch?v=kpDsXIsVpTo,"Paganini: 24 Caprices for Violin, Op. 1 - No. 11 in C",,
https://music.youtube.com/watch?v=C2dPciu5p5Y,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 11 in C Major",,
https://music.youtube.com/watch?v=xW_-WdDjaI8,"Paganini: 24 Caprices for Violin, Op. 1 - No. 12 in A flat",,
https://music.youtube.com/watch?v=kneW0P5oVxI,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 12 in A-Flat Major",,
https://music.youtube.com/watch?v=5Bc6vCjt7Zc,"Paganini: 24 Caprices for Violin, Op. 1 - No. 13 in B flat",,
https://music.youtube.com/watch?v=PeD1jvYOBAg,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 13 in B-Flat Major",,
https://music.youtube.com/watch?v=oGq6btB1KEE,"Paganini: 24 Caprices for Violin, Op. 1 - No. 14 in E flat",,
https://music.youtube.com/watch?v=5z3nB9InJq0,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 14 in E-Flat Major",,
https://music.youtube.com/watch?v=7h3YHGKgTQY,"Paganini: 24 Caprices for Violin, Op. 1 - No. 15 in E minor",,
https://music.youtube.com/watch?v=mOkkTx7Rzus,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 15 in E Minor",,
https://music.youtube.com/watch?v=fSbCZKEPrQ4,"Paganini: 24 Caprices for Violin, Op. 1 - No. 16 in G minor",,
https://music.youtube.com/watch?v=8C7T0aSUDe0,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 16 in G Minor",,
https://music.youtube.com/watch?v=SCZlE-dZSIQ,"Paganini: 24 Caprices for Violin, Op. 1 - No. 17 in E flat",,
https://music.youtube.com/watch?v=p6457kRoHIM,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 17 in E-Flat Major",,
https://music.youtube.com/watch?v=VoeIn1p9m_E,"Paganini: 24 Caprices for Violin, Op. 1 - No. 18 in C",,
https://music.youtube.com/watch?v=DsLU_XwO7aA,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 18 in C Major",,
https://music.youtube.com/watch?v=g_S5Rl2v2gM,"Paganini: 24 Caprices for Violin, Op. 1 - No. 19 in E flat",,
https://music.youtube.com/watch?v=vO9WfPDC1Zc,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 19 in E-Flat Major",,
https://music.youtube.com/watch?v=KCEz1Akhk7Q,"Paganini: 24 Caprices for Violin, Op. 1 - No. 2 in B minor",,
https://music.youtube.com/watch?v=sx_6HG3XKQc,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 2 in B Minor",,
https://music.youtube.com/watch?v=sptolxPb2cg,"Paganini: 24 Caprices for Violin, Op. 1 - No. 20 in D",,
https://music.youtube.com/watch?v=LjAU8UtZLSI,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 20 in D Major",,
https://music.youtube.com/watch?v=auGmkn2uzCo,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 21 in A Major",,
https://music.youtube.com/watch?v=LRhLrfJQUlg,"Paganini: 24 Caprices for Violin, Op. 1 - No. 22 in F",,
https://music.youtube.com/watch?v=xfh3tI0ZGeE,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 22 in F Major",,
https://music.youtube.com/watch?v=lv5bAmnCZ68,"Paganini: 24 Caprices for Violin, Op. 1 - No. 23 in E",,
https://music.youtube.com/watch?v=jJRObgGscZs,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 23 in E Major",,
https://music.youtube.com/watch?v=ruwEjWOIKH0,"Paganini: 24 Caprices for Violin, Op. 1 - No. 24 in A minor",,
https://music.youtube.com/watch?v=H03SernDpQA,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 24 in A Minor",,
https://music.youtube.com/watch?v=r5U_HOc-GdY,"Paganini: 24 Caprices for Violin, Op. 1 - No. 3 in E minor",,
https://music.youtube.com/watch?v=S5mzx7DCa60,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 3 in E Minor",,
https://music.youtube.com/watch?v=t_NectWI2iM,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 4 in C Minor",,
https://music.youtube.com/watch?v=PSXfO1zwm9A,"Paganini: 24 Caprices for Violin, Op. 1 - No. 5 in a minor",,
https://music.youtube.com/watch?v=ks8IfuPcPvs,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 5 in A Minor",,
https://music.youtube.com/watch?v=FAS-68ke22I,"Paganini: 24 Caprices for Violin, Op. 1 - No. 6 in G minor",,
https://music.youtube.com/watch?v=bf2l3g2Ho5Y,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 6 in G Minor",,
https://music.youtube.com/watch?v=92yJkTCT1cs,"Paganini: 24 Caprices for Violin, Op. 1 - No. 7 in A minor",,
https://music.youtube.com/watch?v=Gq5Bbur5bJs,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 7 in A Minor",,
https://music.youtube.com/watch?v=pE9a-xHUP_U,"Paganini: 24 Caprices for Violin, Op. 1 - No. 8 in E flat",,
https://music.youtube.com/watch?v=qG4Oq8VxyuI,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 8 in E-Flat Major",,
https://music.youtube.com/watch?v=Mzo7BNQd6GQ,"Paganini: 24 Caprices for Violin, Op. 1 - No. 9 in E",,
https://music.youtube.com/watch?v=uWRsGIYrVEk,"Paganini: 24 Caprices for Violin, Op. 1, MS. 25 - No. 9 in E Major",,
https://music.youtube.com/watch?v=gtEgK-tCBEo,"Nobleza En Exilio (Spanisch Version of ""Royalty into Exile"")",,
https://music.youtube.com/watch?v=uC5-x15aCjU,Nobody's Diary,,
https://music.youtube.com/watch?v=Dqw5x69lnOE,Noch einmal blüht im Jahr der Mai (Ein tolles Mädel),,
https://music.youtube.com/watch?v=dHu_aMRrYzo,Noche Azul (Remastered),,
https://music.youtube.com/watch?v=4NDL_jOVXes,Noche No Te Vayas,,
https://music.youtube.com/watch?v=h1Faj9aKuGI,Noches de Hungria,,
https://music.youtube.com/watch?v=4ibEuyNvzbs,Nocturne,,
https://music.youtube.com/watch?v=j_Z8geKOKfU,Nocturne - New Recording,,
https://music.youtube.com/watch?v=ux4HVfhG-u8,Nocturne Ⅱ - Take1,,
https://music.youtube.com/watch?v=mdeTAkCb5rA,Nocturne Ⅱ - Take2,,
https://music.youtube.com/watch?v=3etsvui_GFY,Not My Girl,,
https://music.youtube.com/watch?v=vuFkhhH6BJY,"Notturno brilliant, Op. 95: Grand Nocturne Brillant, Op. 95",,
https://music.youtube.com/watch?v=EHLt9XvXA8s,Now,,
https://music.youtube.com/watch?v=Px8u5aDxXZk,Now (2003 Digital Remaster),,
https://music.youtube.com/watch?v=EFwx_brkjpg,Nuestra Ultima Cita,,
https://music.youtube.com/watch?v=NYXZ6P5LjKQ,O Bem Amado,,
https://music.youtube.com/watch?v=RZI0AQSsC5c,O du lieber Augustin,,
https://music.youtube.com/watch?v=GIOxsEP2yF0,"O, mein Papa",,
https://music.youtube.com/watch?v=IKppQV08N3Q,Obeah Business,,
https://music.youtube.com/watch?v=etN8r2CC3D8,Obertura de los esclavos felices,,
https://music.youtube.com/watch?v=BKeI4jVuAwI,"Obertura, Op. 1",,
https://music.youtube.com/watch?v=hB8aOzLNKKc,"Obertura, Op. 20",,
https://music.youtube.com/watch?v=vt37CtpId9w,Obsesión,,
https://music.youtube.com/watch?v=OA2EMSLlkVU,"Ocarina-Walzer, Op. 330 (Version for Orchestra)",,
https://music.youtube.com/watch?v=0QJXG50n3sc,Ode to Boy,,
https://music.youtube.com/watch?v=nImp1wBSof4,Odessa Bulgar,,
https://music.youtube.com/watch?v=kmynSouER0U,Of Thee I Sing,,
https://music.youtube.com/watch?v=bCtC5SjxLE0,"Offenbach: Concerto for Cello and Orchestra, ""Concerto militaire"" - 1. Allegro maestoso",,
https://music.youtube.com/watch?v=Zx8hAvQLM50,"Offenbach: Concerto for Cello and Orchestra, ""Concerto militaire"" - 2. Andante",,
https://music.youtube.com/watch?v=rrjJ0dcGwF0,"Offenbach: Concerto for Cello and Orchestra, ""Concerto militaire"" - 3. Allegretto",,
https://music.youtube.com/watch?v=VTs0Dw81Fbo,Offenbach: Le Fées du Rhin - Ballet,,
https://music.youtube.com/watch?v=3ksTlkg_r6A,Offenbach: Le Fées du Rhin - Grande Valse,,
https://music.youtube.com/watch?v=IWpa748QZYg,Offenbach: Le Fées du Rhin - Overture,,
https://music.youtube.com/watch?v=iq6mJDBlwOE,Offenbach: Le voyage dans la lune / Ballet des Flocons de neige - Galop final,,
https://music.youtube.com/watch?v=1an8mAmJnEM,Offenbach: Le voyage dans la lune / Ballet des Flocons de neige - Introduction,,
https://music.youtube.com/watch?v=F2S3VqyokVo,Offenbach: Le voyage dans la lune / Ballet des Flocons de neige - Le Bonhomme de neige,,
https://music.youtube.com/watch?v=jkDDnpMRe90,Offenbach: Le voyage dans la lune / Ballet des Flocons de neige - Les Flocons animés,,
https://music.youtube.com/watch?v=GXghR4XH7Mg,Offenbach: Le voyage dans la lune / Ballet des Flocons de neige - Les Hirondelles bleues,,
https://music.youtube.com/watch?v=-Q9E7dU75FA,Offenbach: Le voyage dans la lune / Ballet des Flocons de neige - Mazurka,,
